,Compound - Canonicalized,Compound Complexity,Count - Hydrogen Bond Acceptor,Count - Hydrogen Bond Donor,Count - Rotatable Bond,Fingerprint - SubStructure Keys,IUPAC Name - Allowed,IUPAC Name - CAS-like Style,IUPAC Name - Markup,IUPAC Name - Preferred,IUPAC Name - Systematic,IUPAC Name - Traditional,InChI - Standard,InChIKey - Standard,Mass - Exact,Molecular Formula,Molecular Weight,SMILES - Absolute,SMILES - Connectivity,Topological - Polar Surface Area,Weight - MonoIsotopic,Count - Heavy Atom,Count - Atom Chiral,Count - Atom Chiral Def,Count - Atom Chiral Undef,Count - Bond Chiral,Count - Bond Chiral Def,Count - Bond Chiral Undef,Count - Isotope Atom,Count - Covalent Unit,Count - Tautomers,cid
46,1,4.8,1,0,0,00000371020000200002000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium iodoboranuide,sodium iodoboranuide,sodium iodoboranuide,sodium iodoboranuide,sodium iodanylboranuide,sodium iodoboranuide,InChI=1S/BH3I.Na/c1-2;/h1H3;/q-1;+1,LEXZFJRLKNPMIK-UHFFFAOYSA-N,163.92702,BH3INa,163.73,[BH3-]I.[Na+],[BH3-]I.[Na+],0,163.92702,3,0,0,0,0,0,0,0,2,-1,159330689
47,1,13.5,1,0,0,0000037100402000000000000000080000000000000000000000000000000000000000000000001A00000000000000A080020000000000008000000200000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,cesium ethenolate,cesium ethenolate,cesium ethenolate,cesium ethenolate,cesium ethenolate,cesium ethenolate,"InChI=1S/C2H4O.Cs/c1-2-3;/h2-3H,1H2;/q;+1/p-1",SZKFTXFJRVCKQJ-UHFFFAOYSA-M,175.92384167,C2H3CsO,175.95,C=C[O-].[Cs+],C=C[O-].[Cs+],23.1,175.92384167,4,0,0,0,0,0,0,0,2,-1,101843487
48,1,34.5,2,0,0,00000371000220000040000000000000000000000000000000000000000000000000000000000004000400000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium fulminate,potassium oxidonitriliomethane,potassium oxidoazaniumylidynemethane,potassium oxidoazaniumylidynemethane,potassium oxidanidylazaniumylidynemethane,potassium fulminate,InChI=1S/CNO.K/c1-2-3;/q-1;+1,LOMWRVTZROPEGG-UHFFFAOYSA-N,80.96169511,CKNO,81.115,[C-]#[N+][O-].[K+],[C-]#[N+][O-].[K+],30.7,80.96169511,4,0,0,0,0,0,0,0,2,-1,11366948
49,1,4.8,1,0,0,000003710A0000000000000000000000000000000000000000000000000000000000000000002010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/CH2B.Li/c1-2;/h1H2;/q-1;+1,XKFYJCKERWECBM-UHFFFAOYSA-N,32.0409587,CH2BLi,31.8,[Li+].[B][CH2-],[Li+].[B][CH2-],0,32.0409587,3,0,0,0,0,0,0,0,2,-1,58997489
50,1,6,1,0,0,00000371804000000042000000000000000000000000000000000000000000000000000000000018002000000000008200000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium iodoethane,potassium iodoethane,potassium iodoethane,potassium iodoethane,potassium iodanylethane,potassium iodoethane,"InChI=1S/C2H4I.K/c1-2-3;/h2H,1H3;/q-1;+1",UVWVABFLLBUYPM-UHFFFAOYSA-N,193.89948,C2H4IK,194.06,C[CH-]I.[K+],C[CH-]I.[K+],0,193.89948,4,0,0,0,0,0,0,0,2,-1,158336150
51,1,6,2,1,0,00000371000030000000000000000800000000000000000000000000000000000000000000000012000008000000000000030008000002000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000,cesium hydroxymethanolate,cesium hydroxymethanolate,cesium hydroxymethanolate,cesium hydroxymethanolate,cesium oxidanylmethanolate,cesium hydroxymethanolate,"InChI=1S/CH3O2.Cs/c2-1-3;/h2H,1H2;/q-1;+1",OPVHWLFDDQHXBW-UHFFFAOYSA-N,179.91875629,CH3CsO2,179.939,C(O)[O-].[Cs+],C(O)[O-].[Cs+],43.3,179.91875629,4,0,0,0,0,0,0,0,2,-1,142418848
52,1,6,1,0,0,000003710B0000000000000000000000000000000000000000000000000000000000000000002010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/CHB2.Li/c2-1-3;/h1H;/q-1;+1,CQXVWXQGNKXPOS-UHFFFAOYSA-N,42.0424388,CHB2Li,41.6,[Li+].[B][CH-][B],[Li+].[B][CH-][B],0,42.0424388,4,0,0,0,0,0,0,0,2,-1,129710093
53,1,6,3,1,0,0000037108003000000000000000000000000000000000000000000000000000000000000000001200000C000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium hydroperoxymethane,lithium hydroperoxymethane,lithium hydroperoxymethane,lithium hydroperoxymethane,lithium dioxidanylmethane,lithium hydroperoxymethane,"InChI=1S/CH3O2.Li/c1-3-2;/h2H,1H2;/q-1;+1",TVHOFLNWKCXWFQ-UHFFFAOYSA-N,54.02930777,CH3LiO2,54.0,[Li+].[CH2-]OO,[Li+].[CH2-]OO,29.5,54.02930777,4,0,0,0,0,0,0,0,2,-1,22900039
54,1,6,1,0,0,00000371824000000040000000000000000000000000000000000000000000000000000000002018000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/C2H4B.K/c1-2-3;/h1-2H2;/q-1;+1,CFYGPACLSFMNRW-UHFFFAOYSA-N,78.0043118,C2H4BK,77.96,[B]C[CH2-].[K+],[B]C[CH2-].[K+],0,78.0043118,4,0,0,0,0,0,0,0,2,-1,153059879
55,1,3.2,1,0,0,00000371000000000058000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/Br3.K/c1-3-2;/q-1;+1,HITYMLZBXBVJDE-UHFFFAOYSA-N,277.71667,Br3K,278.81,[K+].Br[Br-]Br,[K+].Br[Br-]Br,0,275.71872,4,0,0,0,0,0,0,0,2,-1,158491745
56,1,12.8,2,0,0,00000371000200000000000000000800000000000000000000000000000000000000000000000004000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,cesium cyanide,cesium cyanide,cesium cyanide,cesium cyanide,cesium cyanide,cesium cyanide,InChI=1S/CN.Cs/c1-2;/q-1;+1,XTCPEYCUFMHXBI-UHFFFAOYSA-N,158.90852596,CCsN,158.923,[C-]#N.[Cs+],[C-]#N.[Cs+],23.8,158.90852596,3,0,0,0,0,0,0,0,2,-1,23677314
57,1,6,1,0,0,00000371080000000003000000000000000000000000000000000000000000000000000000000010002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium diiodomethane,lithium diiodomethane,lithium diiodomethane,lithium diiodomethane,lithium bis(iodanyl)methane,lithium diiodomethane,InChI=1S/CHI2.Li/c2-1-3;/h1H;/q-1;+1,CJFVNCDAQSNHGT-UHFFFAOYSA-N,273.83277,CHI2Li,273.8,[Li+].[CH-](I)I,[Li+].[CH-](I)I,0,273.83277,4,0,0,0,0,0,0,0,2,-1,13215277
58,1,4.8,1,1,0,00000371880200000000000000000000000000000000000000000000000000000000000000000014001000000000000000040200004000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium methylazanide,lithium methylazanide,lithium methylazanide,lithium methylazanide,lithium methylazanide,lithium methylazanide,"InChI=1S/CH4N.Li/c1-2;/h2H,1H3;/q-1;+1",JMNBVZIBJMAJJU-UHFFFAOYSA-N,37.05037757,CH4LiN,37.0,[Li+].C[NH-],[Li+].C[NH-],1,37.05037757,3,0,0,0,0,0,0,0,2,-1,12605453
59,1,6,1,0,0,00000371080000000018000000000000000000000000000000000000000000000000000000000010004000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium dibromomethane,lithium dibromomethane,lithium dibromomethane,lithium dibromomethane,lithium bis(bromanyl)methane,lithium dibromomethane,InChI=1S/CHBr2.Li/c2-1-3;/h1H;/q-1;+1,FTRXQQBCDXQQKQ-UHFFFAOYSA-N,179.85845,CHBr2Li,179.8,[Li+].[CH-](Br)Br,[Li+].[CH-](Br)Br,0,177.86050,4,0,0,0,0,0,0,0,2,-1,11052230
60,1,13.5,1,0,0,00000371084000000010000000000000000000000000000000000000000000000000000000000018004000000100008000000000000000008000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium bromoethylene,lithium bromoethene,lithium bromoethene,lithium bromoethene,lithium bromanylethene,lithium bromoethylene,InChI=1S/C2H2Br.Li/c1-2-3;/h1H2;/q-1;+1,AOMOBNNEBKNSDH-UHFFFAOYSA-N,111.94999,C2H2BrLi,112.9,[Li+].C=[C-]Br,[Li+].C=[C-]Br,0,111.94999,4,0,0,0,0,0,0,0,2,-1,85850053
61,1,6,1,0,0,00000371000000000642000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/Cl2I.K/c1-3-2;/q-1;+1,VHDYDZPTAISCIH-UHFFFAOYSA-N,235.80588,Cl2IK,236.91,Cl[I-]Cl.[K+],Cl[I-]Cl.[K+],0,235.80588,4,0,0,0,0,0,0,0,2,-1,129740401
62,1,6,1,0,0,00000371884000000010000000000000000000000000000000000000000000000000000000000018004000000140008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium bromoethane,lithium bromoethane,lithium bromoethane,lithium bromoethane,lithium bromanylethane,lithium bromoethane,InChI=1S/C2H4Br.Li/c1-2-3;/h1-2H2;/q-1;+1,MJNUJYMNFYHSPF-UHFFFAOYSA-N,113.96564,C2H4BrLi,114.9,[Li+].[CH2-]CBr,[Li+].[CH2-]CBr,0,113.96564,4,0,0,0,0,0,0,0,2,-1,13358634
63,1,26.3,1,0,0,00000371084000000000000000000000000000000000000000000000000000000000000000000018000000000008008000000000000000008000004200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium allene,"lithium propa-1,2-diene","lithium propa-1,2-diene","lithium propa-1,2-diene","lithium propa-1,2-diene",lithium allene,"InChI=1S/C3H3.Li/c1-3-2;/h1H,2H2;/q-1;+1",GYALEKPSKJGUMV-UHFFFAOYSA-N,46.03947853,C3H3Li,46.0,[Li+].C=C=[CH-],[Li+].C=C=[CH-],0,46.03947853,4,0,0,0,0,0,0,0,2,-1,12585694
64,1,29.8,1,0,0,00000371004000200000000000000000000000000000000000000000000000000000000000000018000000000008008000000200000000004010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium prop-1-yne,sodium 1-propyne,sodium prop-1-yne,sodium prop-1-yne,sodium prop-1-yne,sodium prop-1-yne,InChI=1S/C3H3.Na/c1-3-2;/h1H3;/q-1;+1,DRVUSWMNSHIXEP-UHFFFAOYSA-N,62.01324438,C3H3Na,62.05,CC#[C-].[Na+],CC#[C-].[Na+],0,62.01324438,4,0,0,0,0,0,0,0,2,-1,11018800
65,1,15.5,2,1,0,00000371020200200000000000000000000000000000000000000000000000000000000000002004001000000000000000000000004000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/CHBN.Na/c2-1-3;/h3H;/q-1;+1,UALXGXNDEXHROL-UHFFFAOYSA-N,61.0099735,CHBNNa,60.83,[B][C-]=N.[Na+],[B][C-]=N.[Na+],23.9,61.0099735,4,0,0,0,0,0,0,0,2,-1,58676901
66,1,6,2,0,0,00000371000001000600000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/Cl2F.Cs/c1-2-3;/q-1;+1,AQMKLKVJKBRXBH-UHFFFAOYSA-N,221.8415605,Cl2CsF,222.81,F[Cl-]Cl.[Cs+],F[Cl-]Cl.[Cs+],0,221.8415605,4,0,0,0,0,0,0,0,2,-1,59522958
67,1,15.5,1,0,0,00000371020200200000000000000000000000000000000000000000000000000000000000003010000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium methylboranylideneazanide,sodium methylboranylideneazanide,sodium methylboranylideneazanide,sodium methylboranylideneazanide,sodium methylboranylideneazanide,sodium methylboranylideneazanide,InChI=1S/CH3BN.Na/c1-2-3;/h1H3;/q-1;+1,VGHKYIJNAPUWKE-UHFFFAOYSA-N,63.0256235,CH3BNNa,62.84,B(=[N-])C.[Na+],B(=[N-])C.[Na+],1,63.0256235,4,0,0,0,0,0,0,0,2,-1,167376163
68,1,6,1,0,0,00000371804200000040000000000000000000000000000000000000000000000000000000000014000000000000000000040200020000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium dimethylazanide,potassium dimethylazanide,potassium dimethylazanide,potassium dimethylazanide,potassium dimethylazanide,potassium dimethylazanide,InChI=1S/C2H6N.K/c1-3-2;/h1-2H3;/q-1;+1,HVFQFDANOBZEGL-UHFFFAOYSA-N,83.01373068,C2H6KN,83.17,C[N-]C.[K+],C[N-]C.[K+],1,83.01373068,4,0,0,0,0,0,0,0,2,-1,23696324
69,1,32.5,1,1,0,0000037100420020000000000000000000000000000000000000000000000000000000000000001C001000000000008100000000004000004008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium ethynylazanide,sodium ethynylazanide,sodium ethynylazanide,sodium ethynylazanide,sodium ethynylazanide,sodium ethynylazanide,"InChI=1S/C2H2N.Na/c1-2-3;/h1,3H;/q-1;+1",GYHQLKIMRGGTLM-UHFFFAOYSA-N,63.00849335,C2H2NNa,63.03,C#C[NH-].[Na+],C#C[NH-].[Na+],1,63.00849335,4,0,0,0,0,0,0,0,2,-1,162445248
70,1,4.8,1,1,0,00000371000200200400000000000000000000000000000000000000000000000000000000000000001020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium chloroazanide,sodium chloroazanide,sodium chloroazanide,sodium chloroazanide,sodium chloranylazanide,sodium chloroazanide,InChI=1S/ClHN.Na/c1-2;/h2H;/q-1;+1,ONAQTEPVHBNGAR-UHFFFAOYSA-N,72.9695210,ClHNNa,73.46,[NH-]Cl.[Na+],[NH-]Cl.[Na+],1,72.9695210,3,0,0,0,0,0,0,0,2,-1,160040791
71,1,6,1,0,0,00000371CA400000000000000000000000000000000000000000000000000000000000000000A010000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium dimethylboranuide,lithium dimethylboranuide,lithium dimethylboranuide,lithium dimethylboranuide,lithium dimethylboranuide,lithium dimethylboranuide,"InChI=1S/C2H8B.Li/c1-3-2;/h3H2,1-2H3;/q-1;+1",OAYAQSMKBWLISE-UHFFFAOYSA-N,50.0879089,C2H8BLi,49.9,[Li+].[BH2-](C)C,[Li+].[BH2-](C)C,0,50.0879089,4,0,0,0,0,0,0,0,2,-1,23666607
72,1,8,1,0,0,00000371080000000402000000000000000000000000000000000000000000000000000000000010022000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium chloro(iodo)methane,lithium chloro(iodo)methane,lithium chloro(iodo)methane,lithium chloro(iodo)methane,lithium chloranyl(iodanyl)methane,lithium chloro(iodo)methane,InChI=1S/CHClI.Li/c2-1-3;/h1H;/q-1;+1,UNWHOFCDXLVUNW-UHFFFAOYSA-N,181.89715,CHClILi,182.3,[Li+].[CH-](Cl)I,[Li+].[CH-](Cl)I,0,181.89715,4,0,0,0,0,0,0,0,2,-1,169448209
73,1,6,1,0,0,0000037100000000005A000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/Br2I.K/c1-3-2;/q-1;+1,UHNIHQOYLOFSQE-UHFFFAOYSA-N,325.70280,Br2IK,325.81,[K+].Br[I-]Br,[K+].Br[I-]Br,0,323.70485,4,0,0,0,0,0,0,0,2,-1,129678102
74,1,3.2,1,0,0,00000371804000200000000000000000000000000000000000000000000000000000000000000018000000000008008000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium propane,sodium propane,sodium propane,sodium propane,sodium propane,sodium propane,"InChI=1S/C3H7.Na/c1-3-2;/h3H,1-2H3;/q-1;+1",VIICBBSROHKMQZ-UHFFFAOYSA-N,66.04454451,C3H7Na,66.08,C[CH-]C.[Na+],C[CH-]C.[Na+],0,66.04454451,4,0,0,0,0,0,0,0,2,-1,22495153
75,1,32.5,1,0,0,00000371084000000010000000000000000000000000000000000000000000000000000000000008004000000100000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium bromoacetylene,lithium bromoethyne,lithium bromoethyne,lithium bromoethyne,lithium bromanylethyne,lithium bromoacetylene,InChI=1S/C2Br.Li/c1-2-3;/q-1;+1,IIDYMJSKGJRZKW-UHFFFAOYSA-N,109.93434,C2BrLi,110.9,[Li+].[C-]#CBr,[Li+].[C-]#CBr,0,109.93434,4,0,0,0,0,0,0,0,2,-1,19607366
76,1,10.8,3,1,0,00000371000300000040000000000000000000000000000000000000000000000000000000000000001800000000000000000000000200000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium hydrazinylideneazanide,potassium hydrazinylideneazanide,potassium hydrazinylideneazanide,potassium hydrazinylideneazanide,potassium diazanylideneazanide,potassium hydrazonoazanide,"InChI=1S/K.H2N3/c;1-3-2/h;(H2-,1,2)/q+1;-1",CVAFMVMLJFZLFJ-UHFFFAOYSA-N,82.98857856,H2KN3,83.135,NN=[N-].[K+],NN=[N-].[K+],39.4,82.98857856,4,0,0,0,0,0,0,0,2,-1,21063311
77,1,3.2,1,0,0,00000371804000200000000000000000000000000000000000000000000000000000000000000018000000000008008000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium propane,sodium propane,sodium propane,sodium propane,sodium propane,sodium propane,"InChI=1S/C3H7.Na/c1-3-2;/h3H,1-2H3;/q-1;+1",VIICBBSROHKMQZ-UHFFFAOYSA-N,66.04454451,C3H7Na,66.08,C[CH-]C.[Na+],C[CH-]C.[Na+],0,66.04454451,4,0,0,0,0,0,0,0,2,-1,22495153
78,1,3.2,1,0,0,00000371030000000000000008000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/B3.Rb/c1-3-2;/q-1;+1,HUZVPMMJARTLTR-UHFFFAOYSA-N,117.9397052,B3Rb,117.9,[B][B-][B].[Rb+],[B][B-][B].[Rb+],0,117.9397052,4,0,0,0,0,0,0,0,2,-1,153438311
79,1,4.8,2,1,0,00000371820200200000000000000000000000000000000000000000000000000000000000009000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium aminoboranuide,sodium aminoboranuide,sodium aminoboranuide,sodium aminoboranuide,sodium azanylboranuide,sodium aminoboranuide,"InChI=1S/BH5N.Na/c1-2;/h2H2,1H3;/q-1;+1",WESOTVJUEQLKSE-UHFFFAOYSA-N,53.0412736,BH5NNa,52.85,[BH3-]N.[Na+],[BH3-]N.[Na+],26,53.0412736,3,0,0,0,0,0,0,0,2,-1,139116698
80,1,4.8,1,0,0,00000371080020000000000000000000000000000000000000000000000000000000000000000012000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/CHO.Li/c1-2;/h1H;/q-1;+1,BSADQPGNEAZUJR-UHFFFAOYSA-N,36.01874309,CHLiO,36.0,[Li+].[CH][O-],[Li+].[CH][O-],23.1,36.01874309,3,0,0,0,0,0,0,0,2,-1,168737035
81,1,4.8,1,1,0,00000371000200200400000000000000000000000000000000000000000000000000000000000000001020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium chloroazanide,sodium chloroazanide,sodium chloroazanide,sodium chloroazanide,sodium chloranylazanide,sodium chloroazanide,InChI=1S/ClHN.Na/c1-2;/h2H;/q-1;+1,ONAQTEPVHBNGAR-UHFFFAOYSA-N,72.9695210,ClHNNa,73.46,[NH-]Cl.[Na+],[NH-]Cl.[Na+],1,72.9695210,3,0,0,0,0,0,0,0,2,-1,160040791
82,1,8,2,1,0,00000371880220000000000000000000000000000000000000000000000000000000000000000012001400000000000000020200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium methoxyazanide,lithium methoxyazanide,lithium methoxyazanide,lithium methoxyazanide,lithium methoxyazanide,lithium methoxyazanide,"InChI=1S/CH4NO.Li/c1-3-2;/h2H,1H3;/q-1;+1",XPGXZAKBWPCQRK-UHFFFAOYSA-N,53.04529219,CH4LiNO,53.0,[Li+].CO[NH-],[Li+].CO[NH-],10.2,53.04529219,4,0,0,0,0,0,0,0,2,-1,23685604
83,1,4.8,1,1,0,00000371880200000000000000000000000000000000000000000000000000000000000000000014001000000000000000040200004000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium methylazanide,lithium methylazanide,lithium methylazanide,lithium methylazanide,lithium methylazanide,lithium methylazanide,"InChI=1S/CH4N.Li/c1-2;/h2H,1H3;/q-1;+1",JMNBVZIBJMAJJU-UHFFFAOYSA-N,37.05037757,CH4LiN,37.0,[Li+].C[NH-],[Li+].C[NH-],1,37.05037757,3,0,0,0,0,0,0,0,2,-1,12605453
84,1,13.5,2,0,0,00000371084001000000000000000000000000000000000000000000000000000000000000000019000000000000008000000000000000008000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium fluoroethylene,lithium fluoroethene,lithium fluoroethene,lithium fluoroethene,lithium fluoranylethene,lithium fluoroethylene,InChI=1S/C2H2F.Li/c1-2-3;/h1H2;/q-1;+1,YEIKBDHORCHTIU-UHFFFAOYSA-N,52.03005666,C2H2FLi,52.0,[Li+].C=[C-]F,[Li+].C=[C-]F,0,52.03005666,4,0,0,0,0,0,0,0,2,-1,20820566
85,1,6,1,0,0,00000371C2400020000000000000000000000000000000000000000000000000000000000000A018000000000000008000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium ethylboranuide,sodium ethylboranuide,sodium ethylboranuide,sodium ethylboranuide,sodium ethylboranuide,sodium ethylboranuide,"InChI=1S/C2H8B.Na/c1-2-3;/h2H2,1,3H3;/q-1;+1",OOVXZEJPZSVDQE-UHFFFAOYSA-N,66.0616747,C2H8BNa,65.89,[BH3-]CC.[Na+],[BH3-]CC.[Na+],0,66.0616747,4,0,0,0,0,0,0,0,2,-1,160055680
